JobId,ClientName,Ploicy,ParentJob,Schedule,Status,MediaServer,Description
400628,UKIMDCLMWXADB2ab,AZSTK_Win_Bronze,400628,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402009,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402011,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402010,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402012,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402010,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402012,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402010,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402011,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402010,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402011,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402010,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402012,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402010,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402010,ukimdcnbc001.saturnmgmt.dxccorp.net,MSV-SQL-Gold,402010,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402014,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402015,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402016,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402017,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402018,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402019,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402020,ukimdclmwxadb2ab,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402015,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402016,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402017,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402018,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402019,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402020,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402014,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402021,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402015,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402016,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402017,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402018,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402019,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402020,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402014,ukimdclmwxadb2,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402013,ukimdcnbc001.saturnmgmt.dxccorp.net,AZSTK-SQL-Gold,402013,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402026,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402027,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402029,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402032,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402031,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402030,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402034,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402033,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402036,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402039,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402037,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402038,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402035,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402025,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402028,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402024,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402040,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402023,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402022,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402022,Full-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402044,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402042,Transaction-Log-Gold,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402045,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402043,Transaction-Log-Gold,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402046,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402042,Transaction-Log-Gold,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402047,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402043,Transaction-Log-Gold,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402043,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402041,Transaction-Log-Gold,0,ukimdcnbm001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402048,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402042,Transaction-Log-Gold,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402049,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402042,Transaction-Log-Gold,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402042,ukimdctxwsnop01.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402041,Transaction-Log-Gold,0,ukimdcnbm001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402041,ukimdcnbc001.saturnmgmt.dxccorp.net,MSV-SQL-Gold,402041,Transaction-Log-Gold,0,ukimdcnbm001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402050,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402051,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402052,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402055,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402053,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402054,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402053,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402054,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402053,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402055,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402053,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402055,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402053,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402054,ukimdctxwsnop02.int.saturn.svcs.entsvcs.com,MSV-SQL-Gold,402053,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402053,ukimdcnbc001.saturnmgmt.dxccorp.net,MSV-SQL-Gold,402053,Transaction-Log-Gold,2,ukimdcnbm001.saturnmgmt.dxccorp.net,none of the requested files were backed up
402058,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402059,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402060,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402061,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402062,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402063,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402064,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402058,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402059,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402060,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402061,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402062,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402063,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402064,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402058,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402059,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402060,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402061,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402062,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402063,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402064,ukimdclmwxadb2,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402057,ukimdcnbc001.saturnmgmt.dxccorp.net,AZSTK-SQL-Gold,402057,Transaction-Log-Gold,58,ukimdcnbm001.saturnmgmt.dxccorp.net,can't connect to client
402065,NONE,SLP_Internal_Policy,-1,Default_24x7_Window,0,ukimdcnbc001.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402109,UKIMDLMALDFV107,AZSTK_Unix_Bronze,402087,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402087,UKIMDLMALDFV107,AZSTK_Unix_Bronze,402087,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402107,UKIMDLMALDFV401,AZSTK_Unix_Bronze,402098,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402098,UKIMDLMALDFV401,AZSTK_Unix_Bronze,402098,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402117,DXCMDCAzSWCCS01,AZSTK_Win_Bronze,402075,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402122,MDCAzSLMFFW02,AZSTK_Win_Bronze,402079,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402126,DXCMDCAzSWEC06,AZSTK_Win_Bronze,402076,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402119,DXCMDCAzSWCCS01,AZSTK_Win_Bronze,402075,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402123,MDCAzSLMFFW02,AZSTK_Win_Bronze,402079,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402127,DXCMDCAzSWEC06,AZSTK_Win_Bronze,402076,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402110,UKIMDLMALDFV102,AZSTK_Unix_Bronze,402086,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402086,UKIMDLMALDFV102,AZSTK_Unix_Bronze,402086,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402106,UKIMDCLMLFFPr03,AZSTK_Unix_Bronze,402084,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402084,UKIMDCLMLFFPr03,AZSTK_Unix_Bronze,402084,Diff-Inc-Bronze,1,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was partially successful
402108,mdcazslmlcas001,AZSTK_Unix_Bronze,402082,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402082,mdcazslmlcas001,AZSTK_Unix_Bronze,402082,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402130,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402131,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402132,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402133,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402113,MDCAzSLMGRW01,AZSTK_Win_Bronze,402080,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402134,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402111,UKIMDLMALDFV101,AZSTK_Unix_Bronze,402085,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402085,UKIMDLMALDFV101,AZSTK_Unix_Bronze,402085,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402105,MDCAzSLMTFVM01,AZSTK_Unix_Bronze,402083,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402083,MDCAzSLMTFVM01,AZSTK_Unix_Bronze,402083,Diff-Inc-Bronze,1,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was partially successful
402135,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402136,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402137,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402138,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402139,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402140,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402141,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402143,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402142,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402115,MDCAzSLMGRW01,AZSTK_Win_Bronze,402080,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402144,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402129,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402147,DXCMDCAzSLMJS01,AZSTK_Win_Bronze,402074,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402149,MDCAzSLMAPPMW03,AZSTK_Win_Bronze,402078,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402151,MDCAzSLMAPPMW03,AZSTK_Win_Bronze,402078,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402120,MDCAzSLMFFW02,AZSTK_Win_Bronze,402079,Diff-Inc-Bronze,1,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was partially successful
402125,DXCMDCAzSWEC06,AZSTK_Win_Bronze,402076,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402118,DXCMDCAzSWCCS01,AZSTK_Win_Bronze,402075,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402128,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402160,UKIMDLMAWXAG108.LMAPRODR.dxccorp.net,AZSTK_Win_Bronze,402066,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402155,UKIMDLMAWXAG415,AZSTK_Win_Bronze,402104,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402157,UKIMDLMAWXAG415,AZSTK_Win_Bronze,402104,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402159,UKIMDLMAWXAG108.LMAPRODR.dxccorp.net,AZSTK_Win_Bronze,402066,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402156,UKIMDLMAWXAG415,AZSTK_Win_Bronze,402104,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402164,UKIMDLMAWXAG102,AZSTK_Win_Bronze,402088,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402152,MDCAzSLMLCADB02,AZSTK_Unix_Bronze,402081,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402081,MDCAzSLMLCADB02,AZSTK_Unix_Bronze,402081,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402170,UKIMDLMAWXAG414,AZSTK_Win_Bronze,402103,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402169,UKIMDLMAWXAG414,AZSTK_Win_Bronze,402103,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402168,UKIMDLMAWXAG414,AZSTK_Win_Bronze,402103,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402092,UKIMDATGWSQDP02.int.saturn.svcs.entsvcs.com,ATG_Win_Bronze,402092,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402165,UKIMDLMAWXAG102,AZSTK_Win_Bronze,402088,Diff-Inc-Bronze,0,ukimdcnbm002.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402166,UKIMDLMAWXAG102,AZSTK_Win_Bronze,402088,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402148,MDCAzSLMAPPMW03,AZSTK_Win_Bronze,402078,Diff-Inc-Bronze,1,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was partially successful
402174,UKIMDLMAWXAG104,AZSTK_Win_Bronze,402101,Diff-Inc-Bronze,0,ukimdcnbm004.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402175,UKIMDLMAWXAG104,AZSTK_Win_Bronze,402101,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
402173,UKIMDLMAWXAG104,AZSTK_Win_Bronze,402101,Diff-Inc-Bronze,0,ukimdcnbm003.saturnmgmt.dxccorp.net,the requested operation was successfully completed
