"Specification","Session Id","Mode","BkpType","Client","Mount Point","Object Status","End Time"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-db02.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp04.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp04.delphidrive.com","/C","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp04.delphidrive.com","/D","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp04.delphidrive.com","/E","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp05.delphidrive.com","\\?\Volume{c9ee344c-9c74-11e6-80ba-806e6f6e6963}\","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-if01.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp05.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-if01.delphidrive.com","/C","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-ap12.delphidrive.com","/C","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-ap14.delphidrive.com","/C","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-db02.delphidrive.com","/C","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp05.delphidrive.com","/C","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-ap12.delphidrive.com","/E","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-ap14.delphidrive.com","/X","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-db02.delphidrive.com","/E","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp05.delphidrive.com","/E","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-db02.delphidrive.com","/F","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp05.delphidrive.com","/F","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-db02.delphidrive.com","/G","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-fp05.delphidrive.com","/X","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-db02.delphidrive.com","/H","Completed","6/21/2022 4:47:15 PM"
"GSL_10610_DAILY","2022/06/21-175","incr1","WinFS","uklea-db02.delphidrive.com","/X","Completed","6/21/2022 4:47:15 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/06/21-176","incr1","WinFS","ptsei-ap01.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 2:54:26 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/06/21-176","incr1","WinFS","ptsei-ap01.delphidrive.com","/C","Completed","6/21/2022 2:54:26 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/06/21-176","incr1","WinFS","ptsei-ap01.delphidrive.com","/D","Completed","6/21/2022 2:54:26 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/06/21-176","incr1","WinFS","ptsei-ap01.delphidrive.com","/J","Completed","6/21/2022 2:54:26 PM"
"GSL_282_UKSTO-FP03_DAILY","2022/06/21-177","incr1","WinFS","uksto-fp03.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 1:15:36 PM"
"GSL_282_UKSTO-FP03_DAILY","2022/06/21-177","incr1","WinFS","uksto-fp03.delphidrive.com","/C","Completed","6/21/2022 1:15:36 PM"
"GSL_282_UKSTO-FP03_DAILY","2022/06/21-177","incr1","WinFS","uksto-fp03.delphidrive.com","/E","Completed","6/21/2022 1:15:36 PM"
"GSL_274_UKGILP-TS03_WEEKLY","2022/06/21-179","full","WinFS","ukgilp-ts03.delphidrive.com","\\?\Volume{f5e6806b-77e2-11eb-80be-806e6f6e6963}\","Completed","6/21/2022 4:14:54 PM"
"GSL_274_UKGILP-TS03_WEEKLY","2022/06/21-179","full","WinFS","ukgilp-ts03.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 4:14:54 PM"
"GSL_274_UKGILP-TS03_WEEKLY","2022/06/21-179","full","WinFS","ukgilp-ts03.delphidrive.com","/C","Completed","6/21/2022 4:14:54 PM"
"GSL_274_UKGILP-TS03_WEEKLY","2022/06/21-179","full","WinFS","ukgilp-ts03.delphidrive.com","/E","Completed","6/21/2022 4:14:54 PM"
"GSL_274_UKGILP-TS03_DAILY","2022/06/21-180","incr1","WinFS","ukgilp-ts03.delphidrive.com","\\?\Volume{f5e6806b-77e2-11eb-80be-806e6f6e6963}\","Completed","6/21/2022 2:08:49 PM"
"GSL_274_UKGILP-TS03_DAILY","2022/06/21-180","incr1","WinFS","ukgilp-ts03.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 2:08:49 PM"
"GSL_274_UKGILP-TS03_DAILY","2022/06/21-180","incr1","WinFS","ukgilp-ts03.delphidrive.com","/C","Completed","6/21/2022 2:08:49 PM"
"GSL_274_UKGILP-TS03_DAILY","2022/06/21-180","incr1","WinFS","ukgilp-ts03.delphidrive.com","/E","Completed","6/21/2022 2:08:49 PM"
"Oracle8 GSL00274_UKGIDA01_CQPR1_RMAN_ARC_ST","2022/06/21-181","full","Oracle8","ukgida01.delphidrive.com","GSL00274_UKGIDA01_CQPR1_RMAN_ARC_ST<CQPR1_33369:1107971971:1>.dbf","Completed","6/21/2022 1:08:21 PM"
"Oracle8 GSL00274_UKGIDA01_CQPR1_RMAN_ARC_ST","2022/06/21-181","full","DP","ukgida01.delphidrive.com","CQPR1","Managed","6/21/2022 1:08:21 PM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/06/21-182","full","Oracle8","dtpn1dbc.delphidrive.com","SCC_BKP_CAT_PN1_ARC_FULL_DAILY<PN1_147860:1107953980:1>.dbf","Completed","6/21/2022 1:03:23 PM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/06/21-182","full","Oracle8","dtpn1dbc.delphidrive.com","c-1504216118-20220621-0d","Completed","6/21/2022 1:03:23 PM"
"Oracle8 SCC_BKP_CAT_PN1_ARC_FULL_DAILY","2022/06/21-182","full","DP","dtpn1dbc.delphidrive.com","PN1","Managed","6/21/2022 1:03:23 PM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/06/21-183","full","Oracle8","tslprsfdbc.delphidrive.com","SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY<SFGPR1_135997:1107953988:1>.dbf","Completed","6/21/2022 1:01:15 PM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/06/21-183","full","Oracle8","tslprsfdbc.delphidrive.com","SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY<SFGPR1_135998:1107953988:1>.dbf","Completed","6/21/2022 1:01:15 PM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/06/21-183","full","Oracle8","tslprsfdbc.delphidrive.com","SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY<SFGPR1_135999:1107953988:1>.dbf","Completed","6/21/2022 1:01:15 PM"
"Oracle8 SCC_BKP_CAT_SFGPR1_ARC_FULL_DAILY","2022/06/21-183","full","Oracle8","tslprsfdbc.delphidrive.com","c-571038945-20220621-0d","Completed","6/21/2022 1:01:15 PM"
"Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","2022/06/21-184","full","Oracle8","tslpribdbc.delphidrive.com","SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY<IIBPR1_93945:1107954005:1>.dbf","Completed","6/21/2022 1:01:23 PM"
"Oracle8 SCC_BKP_CAT_IIBPR1_ARC_FULL_DAILY","2022/06/21-184","full","Oracle8","tslpribdbc.delphidrive.com","c-57064931-20220621-0b","Completed","6/21/2022 1:01:23 PM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/06/21-185","full","Oracle8","tslprgrdb.delphidrive.com","SCC_BKP_CAT_PG1_ARC_FULL_DAILY<PG1_73684:1107953985:1>.dbf","Completed","6/21/2022 1:01:24 PM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/06/21-185","full","Oracle8","tslprgrdb.delphidrive.com","c-3573431298-20220621-0c","Completed","6/21/2022 1:01:24 PM"
"Oracle8 SCC_BKP_CAT_PG1_ARC_FULL_DAILY","2022/06/21-185","full","DP","tslprgrdb.delphidrive.com","PG1","Managed","6/21/2022 1:01:24 PM"
"Oracle8 GSL10420_CNYTDA01_SHMESPR1_RMAN_ARC_ST","2022/06/21-186","full","Oracle8","cnytda01.asia.delphiauto.net","GSL10420_CNYTDA01_SHMESPR1_RMAN_ARC_ST<SHMESPR1_34639:1107997189:1>.dbf","Completed","6/21/2022 1:09:02 PM"
"Oracle8 GSL10420_CNYTDA01_SHMESPR1_RMAN_ARC_ST","2022/06/21-186","full","Oracle8","cnytda01.asia.delphiauto.net","GSL10420_CNYTDA01_SHMESPR1_RMAN_ARC_ST<SHMESPR1_34640:1107997425:1>.dbf","Completed","6/21/2022 1:09:02 PM"
"Oracle8 GSL10420_CNYTDA01_SHMESPR1_RMAN_ARC_ST","2022/06/21-186","full","Oracle8","cnytda01.asia.delphiauto.net","c-3609904808-20220622-00","Completed","6/21/2022 1:09:02 PM"
"Oracle8 GSL10420_CNYTDA01_SHMESPR1_RMAN_ARC_ST","2022/06/21-186","full","DP","cnytda01.asia.delphiauto.net","SHMESPR1","Managed","6/21/2022 1:09:02 PM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/06/21-187","full","Oracle8","tslprepdbc.delphidrive.com","SCC_BKP_CAT_PP1_ARC_FULL_DAILY<PP1_49764:1107953984:1>.dbf","Completed","6/21/2022 1:01:08 PM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/06/21-187","full","Oracle8","tslprepdbc.delphidrive.com","c-1239288407-20220621-0c","Completed","6/21/2022 1:01:08 PM"
"Oracle8 SCC_BKP_CAT_PP1_ARC_FULL_DAILY","2022/06/21-187","full","DP","tslprepdbc.delphidrive.com","PP1","Managed","6/21/2022 1:01:08 PM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/06/21-188","full","Oracle8","tslprsfdbc.delphidrive.com","SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY<SCCPR1_127229:1107953986:1>.dbf","Completed","6/21/2022 1:01:03 PM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/06/21-188","full","Oracle8","tslprsfdbc.delphidrive.com","SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY<SCCPR1_127230:1107953986:1>.dbf","Completed","6/21/2022 1:01:03 PM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/06/21-188","full","Oracle8","tslprsfdbc.delphidrive.com","SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY<SCCPR1_127231:1107953986:1>.dbf","Completed","6/21/2022 1:01:03 PM"
"Oracle8 SCC_BKP_CAT_SCCPR1_ARC_FULL_DAILY","2022/06/21-188","full","Oracle8","tslprsfdbc.delphidrive.com","c-2473765003-20220621-0d","Completed","6/21/2022 1:01:03 PM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/06/21-189","full","Oracle8","dtpr1dbc.delphidrive.com","SCC_BKP_CAT_PR1_ARC_FULL_DAILY<PR1_146857:1107975612:1>.dbf","Completed","6/21/2022 1:18:02 PM"
"Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY","2022/06/21-189","full","Oracle8","dtpr1dbc.delphidrive.com","c-3552336000-20220621-14","Completed","6/21/2022 1:18:02 PM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/06/21-190","full","Oracle8","tslprraps1.delphidrive.com","SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY<STRLGPR_78153:1107954892:1>.dbf","Completed","6/21/2022 1:18:12 PM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/06/21-190","full","Oracle8","tslprraps1.delphidrive.com","c-1285565174-20220621-1b","Completed","6/21/2022 1:18:12 PM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/06/21-191","full","Oracle8","tslprraps1.delphidrive.com","SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY<STRLGPR_78155:1107955113:1>.dbf","Completed","6/21/2022 1:19:57 PM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/06/21-191","full","Oracle8","tslprraps1.delphidrive.com","c-1285565174-20220621-1c","Completed","6/21/2022 1:19:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","\\?\Volume{519a987b-fd9f-11e6-8de0-806e6f6e6963}\","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/C","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/E","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/F","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/G","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/H","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/I","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/J","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/K","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/L","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/M","Completed","6/21/2022 1:52:57 PM"
"GSL_202_FRBLO-AP18_DAILY","2022/06/21-192","incr1","WinFS","frblo-ap18.delphidrive.com","/X","Completed","6/21/2022 1:52:57 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/C","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/D","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/E","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/F","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/G","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/H","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/I","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/J","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/K","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP04_DAILY","2022/06/21-193","incr1","WinFS","roias-ap04.delphidrive.com","/L","Completed","6/21/2022 1:57:49 PM"
"GSL_10304_ROIAS-AP05_DAILY","2022/06/21-194","incr1","WinFS","roias-ap05.delphidrive.com","\\?\Volume{f14e23b8-0e25-11e7-80b9-806e6f6e6963}\","Completed","6/21/2022 2:45:35 PM"
"GSL_10304_ROIAS-AP05_DAILY","2022/06/21-194","incr1","WinFS","roias-ap05.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 2:45:35 PM"
"GSL_10304_ROIAS-AP05_DAILY","2022/06/21-194","incr1","WinFS","roias-ap05.delphidrive.com","/C","Completed","6/21/2022 2:45:35 PM"
"GSL_10304_ROIAS-AP05_DAILY","2022/06/21-194","incr1","WinFS","roias-ap05.delphidrive.com","/E","Completed","6/21/2022 2:45:35 PM"
"GSL_10304_ROIAS-AP05_DAILY","2022/06/21-194","incr1","WinFS","roias-ap05.delphidrive.com","/F","Completed","6/21/2022 2:45:35 PM"
"GSL_10304_ROIAS-AP05_DAILY","2022/06/21-194","incr1","WinFS","roias-ap05.delphidrive.com","/G","Completed","6/21/2022 2:45:35 PM"
"GSL_10304_ROIAS-AP05_DAILY","2022/06/21-194","incr1","WinFS","roias-ap05.delphidrive.com","/H","Completed","6/21/2022 2:45:35 PM"
"GSL_10304_ROIAS-AP05_DAILY","2022/06/21-194","incr1","WinFS","roias-ap05.delphidrive.com","/I","Completed","6/21/2022 2:45:35 PM"
"GSL_10304_ROIAS-AP05_DAILY","2022/06/21-194","incr1","WinFS","roias-ap05.delphidrive.com","/X","Completed","6/21/2022 2:45:35 PM"
"GSL_236_LUBAS-FP02_DAILY","2022/06/21-195","incr1","WinFS","lubas-fp02.delphidrive.com","/F","Completed","6/21/2022 3:04:50 PM"
"GSL_236_LUBAS-FP02_DAILY","2022/06/21-195","incr1","WinFS","lubas-fp02.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 3:04:50 PM"
"GSL_236_LUBAS-FP02_DAILY","2022/06/21-195","incr1","WinFS","lubas-fp02.delphidrive.com","/C","Completed","6/21/2022 3:04:50 PM"
"GSL_236_LUBAS-FP02_DAILY","2022/06/21-195","incr1","WinFS","lubas-fp02.delphidrive.com","/E","Completed","6/21/2022 3:04:50 PM"
"GSL_236_LUBAS-FP02_DAILY","2022/06/21-195","incr1","WinFS","lubas-fp02.delphidrive.com","/H","Completed","6/21/2022 3:04:50 PM"
"GSL_236_LUBAS-FP02_DAILY","2022/06/21-195","incr1","WinFS","lubas-fp02.delphidrive.com","/D","Completed","6/21/2022 3:04:50 PM"
"GSL_274_UKGIL-WW01_DAILY","2022/06/21-196","incr1","WinFS","ukgil-ww01.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 2:13:32 PM"
"GSL_274_UKGIL-WW01_DAILY","2022/06/21-196","incr1","WinFS","ukgil-ww01.delphidrive.com","/C","Completed","6/21/2022 2:13:32 PM"
"GSL_282_UKSTO-AP12_DAILY","2022/06/21-197","incr1","WinFS","uksto-ap12.delphidrive.com","\\?\Volume{76d1f81f-bb41-11e7-80d1-806e6f6e6963}\","Completed","6/21/2022 1:46:25 PM"
"GSL_282_UKSTO-AP12_DAILY","2022/06/21-197","incr1","WinFS","uksto-ap12.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 1:46:25 PM"
"GSL_282_UKSTO-AP12_DAILY","2022/06/21-197","incr1","WinFS","uksto-ap12.delphidrive.com","/C","Completed","6/21/2022 1:46:25 PM"
"GSL_282_UKSTO-AP12_DAILY","2022/06/21-197","incr1","WinFS","uksto-ap12.delphidrive.com","/H","Completed","6/21/2022 1:46:25 PM"
"GSL_282_UKSTO-AP12_DAILY","2022/06/21-197","incr1","WinFS","uksto-ap12.delphidrive.com","/I","Completed","6/21/2022 1:46:25 PM"
"GSL_282_UKSTO-AP12_DAILY","2022/06/21-197","incr1","WinFS","uksto-ap12.delphidrive.com","/X","Completed","6/21/2022 1:46:25 PM"
"Oracle8 GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST","2022/06/21-198","incr1","Oracle8","cnytda01.asia.delphiauto.net","GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST<TRAILPR1_23583:1107998972:1>.dbf","Completed","6/21/2022 1:45:31 PM"
"Oracle8 GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST","2022/06/21-198","incr1","Oracle8","cnytda01.asia.delphiauto.net","GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST<TRAILPR1_23584:1107999457:1>.dbf","Completed","6/21/2022 1:45:31 PM"
"Oracle8 GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST","2022/06/21-198","incr1","Oracle8","cnytda01.asia.delphiauto.net","GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST<TRAILPR1_23585:1107999633:1>.dbf","Completed","6/21/2022 1:45:31 PM"
"Oracle8 GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST","2022/06/21-198","incr1","Oracle8","cnytda01.asia.delphiauto.net","GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST<TRAILPR1_23586:1107999649:1>.dbf","Completed","6/21/2022 1:45:31 PM"
"Oracle8 GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST","2022/06/21-198","incr1","Oracle8","cnytda01.asia.delphiauto.net","c-1718876703-20220622-00","Completed","6/21/2022 1:45:31 PM"
"Oracle8 GSL10420_CNYTDA01_TRAILPR1_RMAN_ONL_INCR_ST","2022/06/21-198","incr1","DP","cnytda01.asia.delphiauto.net","TRAILPR1","Managed","6/21/2022 1:45:31 PM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/06/21-199","full","Oracle8","tslprraps1.delphidrive.com","SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY<STRLGPR_78157:1107956933:1>.dbf","Completed","6/21/2022 1:51:19 PM"
"Oracle8 SCC_BKP_CAT_STRLGPR_RAC_ARC_FULL_DAILY","2022/06/21-199","full","Oracle8","tslprraps1.delphidrive.com","c-1285565174-20220621-1d","Completed","6/21/2022 1:51:19 PM"
"GSL_10304_ROIAS-AP06_DAILY","2022/06/21-200","incr1","WinFS","roias-ap06.delphidrive.com","\\?\Volume{3afc2e13-0f08-11e7-80b9-806e6f6e6963}\","Completed","6/21/2022 3:54:23 PM"
"GSL_10304_ROIAS-AP06_DAILY","2022/06/21-200","incr1","WinFS","roias-ap06.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 3:54:23 PM"
"GSL_10304_ROIAS-AP06_DAILY","2022/06/21-200","incr1","WinFS","roias-ap06.delphidrive.com","/C","Completed","6/21/2022 3:54:23 PM"
"GSL_10304_ROIAS-AP06_DAILY","2022/06/21-200","incr1","WinFS","roias-ap06.delphidrive.com","/E","Completed","6/21/2022 3:54:23 PM"
"GSL_10304_ROIAS-AP06_DAILY","2022/06/21-200","incr1","WinFS","roias-ap06.delphidrive.com","/F","Completed","6/21/2022 3:54:23 PM"
"GSL_10304_ROIAS-AP06_DAILY","2022/06/21-200","incr1","WinFS","roias-ap06.delphidrive.com","/X","Completed","6/21/2022 3:54:23 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/06/21-201","incr1","WinFS","ptsei-ap02.delphidrive.com","\\?\Volume{c7a7224b-a632-11e6-80bb-806e6f6e6963}\","Completed","6/21/2022 4:09:27 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/06/21-201","incr1","WinFS","ptsei-ap02.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 4:09:27 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/06/21-201","incr1","WinFS","ptsei-ap02.delphidrive.com","/C","Completed","6/21/2022 4:09:27 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/06/21-201","incr1","WinFS","ptsei-ap02.delphidrive.com","/E","Completed","6/21/2022 4:09:27 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/06/21-201","incr1","WinFS","ptsei-ap02.delphidrive.com","/F","Completed","6/21/2022 4:09:27 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/06/21-201","incr1","WinFS","ptsei-ap02.delphidrive.com","/X","Completed","6/21/2022 4:09:27 PM"
"GSL_274_UKGIL-AP22_DAILY","2022/06/21-202","incr1","WinFS","ukgil-ap22.delphidrive.com","\\?\Volume{845205fe-e0a7-11e7-80ba-806e6f6e6963}\","Completed","6/21/2022 3:01:18 PM"
"GSL_274_UKGIL-AP22_DAILY","2022/06/21-202","incr1","WinFS","ukgil-ap22.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 3:01:18 PM"
"GSL_274_UKGIL-AP22_DAILY","2022/06/21-202","incr1","WinFS","ukgil-ap22.delphidrive.com","/C","Completed","6/21/2022 3:01:18 PM"
"GSL_274_UKGIL-AP22_DAILY","2022/06/21-202","incr1","WinFS","ukgil-ap22.delphidrive.com","/E","Completed","6/21/2022 3:01:18 PM"
"GSL_274_UKGIL-AP22_DAILY","2022/06/21-202","incr1","WinFS","ukgil-ap22.delphidrive.com","/F","Completed","6/21/2022 3:01:18 PM"
"GSL_274_UKGIL-AP22_DAILY","2022/06/21-202","incr1","WinFS","ukgil-ap22.delphidrive.com","/X","Completed","6/21/2022 3:01:18 PM"
"GSL_274_UKPAR-AP08_DAILY","2022/06/21-203","incr1","WinFS","ukpar-ap08.delphidrive.com","\\?\Volume{dca91fda-7b77-11e2-8827-ac162d75cbdc}\","Completed","6/21/2022 2:59:35 PM"
"GSL_274_UKPAR-AP08_DAILY","2022/06/21-203","incr1","WinFS","ukpar-ap08.delphidrive.com","/CONFIGURATION","Completed","6/21/2022 2:59:35 PM"
"GSL_274_UKPAR-AP08_DAILY","2022/06/21-203","incr1","WinFS","ukpar-ap08.delphidrive.com","/C","Completed","6/21/2022 2:59:35 PM"
"GSL_274_UKPAR-AP08_DAILY","2022/06/21-203","incr1","WinFS","ukpar-ap08.delphidrive.com","/D","Completed","6/21/2022 2:59:35 PM"
