"Date","Session Id","Client","Object Type","Specification","Mountpoint","Description","Status","Mode","Start Time","End Time","Duration","size","protection"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137045:1095548473:1>.dbf","Oracle8","Completed","full","02/01/22 23:01:13","02/01/22 23:06:30","0:05","15217920","03/03/22 23:06:30"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137046:1095548473:1>.dbf","Oracle8","Completed","full","02/01/22 23:01:14","02/01/22 23:09:28","0:08","15215360","03/03/22 23:09:28"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137047:1095548799:1>.dbf","Oracle8","Completed","full","02/01/22 23:06:40","02/01/22 23:11:57","0:05","14957824","03/03/22 23:11:57"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137048:1095548800:1>.dbf","Oracle8","Completed","full","02/01/22 23:06:41","02/01/22 23:11:42","0:05","14013696","03/03/22 23:11:42"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137049:1095548977:1>.dbf","Oracle8","Completed","full","02/01/22 23:09:38","02/01/22 23:16:42","0:07","12897024","03/03/22 23:16:42"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137050:1095548978:1>.dbf","Oracle8","Completed","full","02/01/22 23:09:39","02/01/22 23:16:16","0:06","11520512","03/03/22 23:16:16"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137051:1095548979:1>.dbf","Oracle8","Completed","full","02/01/22 23:09:40","02/01/22 23:16:14","0:06","11374592","03/03/22 23:16:14"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137052:1095549106:1>.dbf","Oracle8","Completed","full","02/01/22 23:11:47","02/01/22 23:15:30","0:03","10674176","03/03/22 23:15:30"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137053:1095549122:1>.dbf","Oracle8","Completed","full","02/01/22 23:12:03","02/01/22 23:15:19","0:03","9374464","03/03/22 23:15:19"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137054:1095549328:1>.dbf","Oracle8","Completed","full","02/01/22 23:15:29","02/01/22 23:16:41","0:01","5610496","03/03/22 23:16:41"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300<RCUNMO_1_137055:1095549420:1>.dbf","Oracle8","Completed","incr1","02/01/22 23:17:01","02/01/22 23:17:02","0:00","31232","03/03/22 23:17:02"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","c-4069071713-20220201-04","Oracle8","Completed","incr1","02/01/22 23:17:09","02/01/22 23:17:10","0:00","31232","03/03/22 23:17:10"
"02-02-2022","2022/02/01-85","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_2300","RCUNMO_1 DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 23:17:35","02/01/22 23:17:36","0:00","30992","03/03/22 23:17:36"
"02-02-2022","2022/02/01-86","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG","RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG<RCSHMOR_12327:1095548420:1>.dbf","Oracle8","Completed","full","02/01/22 23:00:23","02/01/22 23:00:29","0:00","207616","03/03/22 23:00:29"
"02-02-2022","2022/02/01-86","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG","RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG<RCSHMOR_12328:1095548420:1>.dbf","Oracle8","Completed","full","02/01/22 23:00:23","02/01/22 23:00:28","0:00","112128","03/03/22 23:00:28"
"02-02-2022","2022/02/01-86","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG","RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG<RCSHMOR_12329:1095548420:1>.dbf","Oracle8","Completed","full","02/01/22 23:00:23","02/01/22 23:00:26","0:00","256","03/03/22 23:00:26"
"02-02-2022","2022/02/01-86","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG","RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG<RCSHMOR_12326:1095548420:1>.dbf","Oracle8","Completed","full","02/01/22 23:00:24","02/01/22 23:00:29","0:00","208896","03/03/22 23:00:29"
"02-02-2022","2022/02/01-86","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG","RCSHMOR DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 23:00:44","02/01/22 23:00:44","0:00","18832","03/03/22 23:00:44"
"02-02-2022","2022/02/02-1","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG<RCSHPRM_62042:1095552028:1>.dbf","Oracle8","Completed","full","02/02/22 00:00:30","02/02/22 00:00:32","0:00","87040","03/04/22 00:00:32"
"02-02-2022","2022/02/02-1","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG<RCSHPRM_62043:1095552028:1>.dbf","Oracle8","Completed","full","02/02/22 00:00:35","02/02/22 00:00:36","0:00","67840","03/04/22 00:00:36"
"02-02-2022","2022/02/02-1","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG<RCSHPRM_62044:1095552028:1>.dbf","Oracle8","Completed","full","02/02/22 00:00:38","02/02/22 00:00:38","0:00","1024","03/04/22 00:00:38"
"02-02-2022","2022/02/02-1","usplsrcsh557.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH557_RCSHPRM_ON_2230_LOG","c-2466587874-20220202-00","Oracle8","Completed","full","02/02/22 00:00:55","02/02/22 00:00:56","0:00","83456","03/04/22 00:00:56"
"02-02-2022","2022/02/02-2","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73884:1095544890:1>.dbf","Oracle8","Completed","full","02/02/22 00:01:32","02/02/22 00:08:42","0:07","62088960","03/11/22 00:08:42"
"02-02-2022","2022/02/02-2","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73885:1095544891:1>.dbf","Oracle8","Completed","full","02/02/22 00:01:32","02/02/22 00:07:55","0:06","55382016","03/11/22 00:07:55"
"02-02-2022","2022/02/02-2","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73886:1095545286:1>.dbf","Oracle8","Completed","full","02/02/22 00:08:06","02/02/22 00:08:06","0:00","256","03/11/22 00:08:06"
"02-02-2022","2022/02/02-2","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73887:1095545342:1>.dbf","Oracle8","Completed","full","02/02/22 00:09:03","02/02/22 00:09:03","0:00","29952","03/11/22 00:09:03"
"02-02-2022","2022/02/02-2","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","c-2214226400-20220201-06","Oracle8","Completed","full","02/02/22 00:09:10","02/02/22 00:09:10","0:00","29952","03/11/22 00:09:10"
"02-02-2022","2022/02/02-2","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH","ACSPRD DP Managed Control File Backup","Oracle8","Completed","full","02/02/22 00:09:34","02/02/22 00:09:35","0:00","29680","03/11/22 00:09:35"
"02-02-2022","2022/02/02-3","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCUPMO_ON_2330_LOG","RCU_ORA_USPLSRCSH558_RCUPMO_ON_2330_LOG<RCUPMO_50683:1095552021:1>.dbf","Oracle8","Completed","full","02/02/22 00:00:24","02/02/22 00:00:55","0:00","2700800","03/04/22 00:00:55"
"02-02-2022","2022/02/02-3","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCUPMO_ON_2330_LOG","c-3497102026-20220202-00","Oracle8","Completed","full","02/02/22 00:01:08","02/02/22 00:01:08","0:00","47360","03/04/22 00:01:08"
"02-02-2022","2022/02/02-3","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCUPMO_ON_2330_LOG","RCUPMO DP Managed Control File Backup","Oracle8","Completed","full","02/02/22 00:01:29","02/02/22 00:01:29","0:00","47120","03/04/22 00:01:29"
"02-02-2022","2022/02/02-3","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCUPMO_ON_2330_LOG","Oracle Recovery Backup Catalog","Oracle8","Completed","full","02/02/22 00:02:24","02/02/22 00:02:32","0:00","829080","03/04/22 00:02:32"
"02-02-2022","2022/02/02-4","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG","RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG<RCUNRM_44407:1095553816:1>.dbf","Oracle8","Completed","full","02/02/22 00:30:22","02/02/22 00:30:46","0:00","1822720","03/04/22 00:30:46"
"02-02-2022","2022/02/02-4","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG","RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG<RCUNRM_44408:1095553816:1>.dbf","Oracle8","Completed","full","02/02/22 00:30:48","02/02/22 00:30:53","0:00","584448","03/04/22 00:30:53"
"02-02-2022","2022/02/02-4","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG","c-70164385-20220202-00","Oracle8","Completed","full","02/02/22 00:31:02","02/02/22 00:31:03","0:00","28928","03/04/22 00:31:03"
"02-02-2022","2022/02/02-4","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNRM_ON_1915_LOG","RCUNRM DP Managed Control File Backup","Oracle8","Completed","full","02/02/22 00:31:20","02/02/22 00:31:20","0:00","28688","03/04/22 00:31:20"
"02-02-2022","2022/02/02-5","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCUPPM_ON_2130_LOG","RCU_ORA_USPLSRCSH558_RCUPPM_ON_2130_LOG<RCUPPM_56852:1095553820:1>.dbf","Oracle8","Completed","full","02/02/22 00:30:24","02/02/22 00:30:46","0:00","1444096","03/04/22 00:30:46"
"02-02-2022","2022/02/02-5","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCUPPM_ON_2130_LOG","c-2675330069-20220202-00","Oracle8","Completed","full","02/02/22 00:30:57","02/02/22 00:30:57","0:00","51968","03/04/22 00:30:57"
"02-02-2022","2022/02/02-5","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCUPPM_ON_2130_LOG","RCUPPM DP Managed Control File Backup","Oracle8","Completed","full","02/02/22 00:31:19","02/02/22 00:31:19","0:00","51888","03/04/22 00:31:19"
"02-02-2022","2022/02/02-5","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCUPPM_ON_2130_LOG","Oracle Recovery Backup Catalog","Oracle8","Completed","full","02/02/22 00:32:13","02/02/22 00:32:21","0:00","829084","03/04/22 00:32:21"
"02-02-2022","2022/02/02-6","usdc1pbcapwp01v.apll.com","WinFS","APLL_FS_WIN_OFF_13_0100","/?/Volume{00fe138d-28c9-11e8-80ba-806e6f6e6963}","usdc1pbcapwp01v.apll.com [\\?\Volume{00fe138d-28c9-11e8-80ba-806e6f6e6963}\]","Completed","incr","02/02/22 01:00:40","02/02/22 01:01:16","0:00","24","03/04/22 01:01:16"
"02-02-2022","2022/02/02-6","usdc1pbcapwp01v.apll.com","WinFS","APLL_FS_WIN_OFF_13_0100","/CONFIGURATION","usdc1pbcapwp01v.apll.com [/CONFIGURATION]","Completed","incr","02/02/22 01:00:41","02/02/22 01:02:57","0:02","2367210","03/04/22 01:02:57"
"02-02-2022","2022/02/02-6","usdc1pbcapwp02v.apll.com","WinFS","APLL_FS_WIN_OFF_13_0100","/?/Volume{ce0c4177-28d1-11e8-80ba-806e6f6e6963}","usdc1pbcapwp02v.apll.com [\\?\Volume{ce0c4177-28d1-11e8-80ba-806e6f6e6963}\]","Completed","incr","02/02/22 01:00:41","02/02/22 01:01:25","0:00","24","03/04/22 01:01:25"
"02-02-2022","2022/02/02-6","usdc1pbcapwp02v.apll.com","WinFS","APLL_FS_WIN_OFF_13_0100","/CONFIGURATION","usdc1pbcapwp02v.apll.com [/CONFIGURATION]","Completed","incr","02/02/22 01:00:42","02/02/22 01:03:45","0:03","5763823","03/04/22 01:03:45"
"02-02-2022","2022/02/02-6","usdc1pbcapwp01v.apll.com","WinFS","APLL_FS_WIN_OFF_13_0100","/C","usdc1pbcapwp01v.apll.com [/C]","Completed","incr","02/02/22 01:01:22","02/02/22 01:04:01","0:02","1764260","03/04/22 01:04:01"
"02-02-2022","2022/02/02-6","usdc1pbcapwp02v.apll.com","WinFS","APLL_FS_WIN_OFF_13_0100","/C","usdc1pbcapwp02v.apll.com [/C]","Completed","incr","02/02/22 01:01:29","02/02/22 01:05:28","0:03","5217413","03/04/22 01:05:28"
"02-02-2022","2022/02/02-6","usdc1pbcapwp01v.apll.com","WinFS","APLL_FS_WIN_OFF_13_0100","/D","usdc1pbcapwp01v.apll.com [/D]","Completed","incr","02/02/22 01:03:02","02/02/22 01:03:35","0:00","0","03/04/22 01:03:35"
"02-02-2022","2022/02/02-6","usdc1pbcapwp02v.apll.com","WinFS","APLL_FS_WIN_OFF_13_0100","/D","usdc1pbcapwp02v.apll.com [/D]","Completed","incr","02/02/22 01:03:40","02/02/22 01:04:05","0:00","0","03/04/22 01:04:05"
"02-02-2022","2022/02/02-7","d1dal713.apll.com","BAR","VEAgent APLL_VADP_USDC1VCTMSWP01V_OFF_0100","usdc1vctmswp01v.apll.com/APLL_USDC1/APLL_Prod/D1DAL713[503f2fde-ab00-4be3-196a-8de906accded]","VEAgent","Completed","diff","02/02/22 01:01:26","02/02/22 01:02:07","0:00","1900678","03/04/22 01:02:07"
"02-02-2022","2022/02/02-7","d1dal710.apll.com","BAR","VEAgent APLL_VADP_USDC1VCTMSWP01V_OFF_0100","usdc1vctmswp01v.apll.com/APLL_USDC1/APLL_Prod/D1DAL710[503f72b5-a33e-b1cc-6976-6585941432e5]","VEAgent","Completed","diff","02/02/22 01:01:31","02/02/22 01:02:10","0:00","256944","03/04/22 01:02:10"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137057:1095559228:1>.dbf","Oracle8","Completed","full","02/02/22 02:00:32","02/02/22 02:03:09","0:02","15616000","03/04/22 02:03:09"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137058:1095559393:1>.dbf","Oracle8","Completed","full","02/02/22 02:03:14","02/02/22 02:05:28","0:02","15563776","03/04/22 02:05:28"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137059:1095559539:1>.dbf","Oracle8","Completed","full","02/02/22 02:05:40","02/02/22 02:08:18","0:02","15452928","03/04/22 02:08:18"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137060:1095559705:1>.dbf","Oracle8","Completed","full","02/02/22 02:08:25","02/02/22 02:10:58","0:02","15420160","03/04/22 02:10:58"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137061:1095559871:1>.dbf","Oracle8","Completed","full","02/02/22 02:11:11","02/02/22 02:13:48","0:02","15248384","03/04/22 02:13:48"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137062:1095560037:1>.dbf","Oracle8","Completed","full","02/02/22 02:13:58","02/02/22 02:15:48","0:01","14584064","03/04/22 02:15:48"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137063:1095560153:1>.dbf","Oracle8","Completed","full","02/02/22 02:15:55","02/02/22 02:17:44","0:01","14138368","03/04/22 02:17:44"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137064:1095560270:1>.dbf","Oracle8","Completed","full","02/02/22 02:17:51","02/02/22 02:19:55","0:02","12894976","03/04/22 02:19:55"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137065:1095560407:1>.dbf","Oracle8","Completed","full","02/02/22 02:20:08","02/02/22 02:21:43","0:01","11276032","03/04/22 02:21:43"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137066:1095560513:1>.dbf","Oracle8","Completed","full","02/02/22 02:21:54","02/02/22 02:23:47","0:01","11122176","03/04/22 02:23:47"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137067:1095560629:1>.dbf","Oracle8","Completed","full","02/02/22 02:23:51","02/02/22 02:25:19","0:01","11013376","03/04/22 02:25:19"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137068:1095560726:1>.dbf","Oracle8","Completed","full","02/02/22 02:25:27","02/02/22 02:26:39","0:01","9492224","03/04/22 02:26:39"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG<RCUNMO_1_137069:1095560803:1>.dbf","Oracle8","Completed","full","02/02/22 02:26:43","02/02/22 02:27:38","0:00","5411328","03/04/22 02:27:38"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","c-4069071713-20220202-00","Oracle8","Completed","full","02/02/22 02:27:49","02/02/22 02:27:49","0:00","31232","03/04/22 02:27:49"
"02-02-2022","2022/02/02-8","usplsrcu521.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCU521_RCUNMO_1_ON_0500_LOG","RCUNMO_1 DP Managed Control File Backup","Oracle8","Completed","full","02/02/22 02:28:08","02/02/22 02:28:09","0:00","30992","03/04/22 02:28:09"
"02-02-2022","2022/02/02-9","usdc1vctmswp01v.apll.com","WinFS","APLL_FS_WIN_OFF_14_0200","/?/Volume{e1174ad9-0a4c-11eb-80ba-806e6f6e6963}","usdc1vctmswp01v.apll.com [\\?\Volume{e1174ad9-0a4c-11eb-80ba-806e6f6e6963}\]","Completed","incr","02/02/22 02:00:05","02/02/22 02:00:16","0:00","24","03/04/22 02:00:16"
"02-02-2022","2022/02/02-9","usdc1vctmswp01v.apll.com","WinFS","APLL_FS_WIN_OFF_14_0200","/CONFIGURATION","usdc1vctmswp01v.apll.com [/CONFIGURATION]","Completed","incr","02/02/22 02:00:06","02/02/22 02:04:23","0:04","6248545","03/04/22 02:04:23"
"02-02-2022","2022/02/02-9","usdc1vctmswp01v.apll.com","WinFS","APLL_FS_WIN_OFF_14_0200","/C","usdc1vctmswp01v.apll.com [/C]","Completed","incr","02/02/22 02:00:06","02/02/22 02:03:47","0:03","2606602","03/04/22 02:03:47"
"02-02-2022","2022/02/02-10","usdc1infmsntp01.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/var/log/audit","usdc1infmsntp01.apll.com [/var/log/audit]","Completed","incr","02/02/22 03:00:07","02/02/22 03:00:08","0:00","17441","03/04/22 03:00:08"
"02-02-2022","2022/02/02-10","usdc1infmsntp02.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/var/log/audit","usdc1infmsntp02.apll.com [/var/log/audit]","Completed","incr","02/02/22 03:00:07","02/02/22 03:00:09","0:00","9454","03/04/22 03:00:09"
"02-02-2022","2022/02/02-10","usdc1infmsntp01.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/boot","usdc1infmsntp01.apll.com [/boot]","Completed","incr","02/02/22 03:00:08","02/02/22 03:00:09","0:00","25","03/04/22 03:00:09"
"02-02-2022","2022/02/02-10","usdc1infmsntp02.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/boot","usdc1infmsntp02.apll.com [/boot]","Completed","incr","02/02/22 03:00:08","02/02/22 03:00:10","0:00","25","03/04/22 03:00:10"
"02-02-2022","2022/02/02-10","usdc1infmsntp01.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/home","usdc1infmsntp01.apll.com [/home]","Completed","incr","02/02/22 03:00:09","02/02/22 03:00:10","0:00","66","03/04/22 03:00:10"
"02-02-2022","2022/02/02-10","usdc1infmsntp02.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/home","usdc1infmsntp02.apll.com [/home]","Completed","incr","02/02/22 03:00:10","02/02/22 03:00:10","0:00","59","03/04/22 03:00:10"
"02-02-2022","2022/02/02-10","usdc1infmsntp01.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/var","usdc1infmsntp01.apll.com [/var]","Completed","incr","02/02/22 03:00:11","02/02/22 03:00:16","0:00","202231","03/04/22 03:00:16"
"02-02-2022","2022/02/02-10","usdc1infmsntp02.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/var","usdc1infmsntp02.apll.com [/var]","Completed","incr","02/02/22 03:00:11","02/02/22 03:00:16","0:00","220234","03/04/22 03:00:16"
"02-02-2022","2022/02/02-10","usdc1infmsntp01.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/","usdc1infmsntp01.apll.com [/]","Completed","incr","02/02/22 03:00:12","02/02/22 03:00:16","0:00","8193","03/04/22 03:00:16"
"02-02-2022","2022/02/02-10","usdc1infmsntp02.apll.com","FileSystem","APLL_FS_LNX_OFF_15_0300","/","usdc1infmsntp02.apll.com [/]","Completed","incr","02/02/22 03:00:12","02/02/22 03:00:14","0:00","7843","03/04/22 03:00:14"
"02-02-2022","2022/02/02-11","dtcpp0511dmz.apll.com","WinFS","APLL_FS_WIN_OFF_16_0400","/CONFIGURATION","dtcpp0511dmz.apll.com [/CONFIGURATION]","Completed","incr","02/02/22 04:02:20","02/02/22 04:20:06","0:17","3940060","03/04/22 04:20:06"
