Server,Domain Name,Media Server,Group,Schedule,Client,Job,Proxy,Status,Error Code,Error Code Summary,Status Code,Status Code Summary,Level,Size (TB),Files,Num Files Not Backed Up,Ran In Window,Time Out Of Window (day),Out Of Window Reason,Started,Finished,Duration (day),Throughput (MB/sec),Retention (week),Expires,Owner,Valid Level,Valid Retention,Compliant,Policy Used,Effective Path,Plugin Name,Bytes Modified Sent (GB),Bytes Modified Not Sent (TB),Parent Job Id
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG00,19 00 - 23 00,wplrza4b,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.003,0,0,True,,,12/25/21 7:00 PM,12/25/21 7:41 PM,41 minutes 25 seconds,1.344,4 weeks 1 day,1/24/22 7:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,3.261,0.412,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG00,19 00 - 23 00,wplrza4g,Linux VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.004,0,0,True,,,12/25/21 7:00 PM,12/25/21 7:29 PM,29 minutes 7 seconds,2.102,4 weeks 1 day,1/24/22 7:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,3.586,0.305,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG00,19 00 - 23 00,wplrza4h,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 7:00 PM,12/25/21 7:35 PM,34 minutes 30 seconds,0.67,4 weeks 1 day,1/24/22 7:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.353,1.244,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG00,19 00 - 23 00,wskdb01,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 7:00 PM,12/25/21 8:14 PM,1 hour 14 minutes,0.479,4 weeks 1 day,1/24/22 7:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.087,0.655,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza09,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:47 PM,46 minutes 49 seconds,0.579,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.588,0.133,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza1e,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:06 PM,12/25/21 8:32 PM,25 minutes 47 seconds,0.752,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.136,0.116,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza1y.wskrz.com,Linux VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:14 PM,13 minutes 47 seconds,0.671,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,0.542,0.917,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza20,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:44 PM,44 minutes 26 seconds,0.448,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.166,0.144,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza21.wskrz.com,Linux VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:01 PM,12/25/21 8:06 PM,5 minutes 47 seconds,1.225,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,0.415,0.048,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza22.wskrz.com,Linux VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:09 PM,8 minutes 44 seconds,0.802,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,0.41,0.048,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza26,Windows VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:43 PM,43 minutes 3 seconds,0.745,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.879,0.143,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza2a,Linux VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:11 PM,10 minutes 55 seconds,0.789,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,0.505,0.199,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza2l,Linux VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:01 PM,12/25/21 8:09 PM,8 minutes 38 seconds,1.033,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,0.523,0.101,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza42,Linux VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:06 PM,5 minutes 57 seconds,0.188,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,0.065,0.087,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza4m,Linux VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,12,0,True,,,12/25/21 8:00 PM,12/25/21 8:31 PM,30 minutes 34 seconds,0.322,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,0.576,0.04,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrza4n,Linux VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,12,0,True,,,12/25/21 8:00 PM,12/25/21 8:35 PM,34 minutes 25 seconds,0.401,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,0.809,0.04,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrzk1m,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,10,0,True,,,12/25/21 8:01 PM,12/25/21 8:18 PM,17 minutes 34 seconds,1.346,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.386,0.035,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrzp02,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.003,0,0,True,,,12/25/21 8:00 PM,12/25/21 11:35 PM,3 hours 35 minutes,0.28,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,3.535,0.171,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrzp04,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 8:00 PM,12/25/21 9:10 PM,1 hour 9 minutes,0.476,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.94,0.18,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrzv01,Windows VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:29 PM,29 minutes 50 seconds,0.576,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.007,0.12,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrzv02,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:28 PM,27 minutes 56 seconds,0.536,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,0.878,0.12,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrzv05,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:41 PM,41 minutes 21 seconds,0.354,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,0.857,0.123,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,wplrzw05,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.004,0,0,True,,,12/25/21 8:01 PM,12/25/21 9:15 PM,1 hour 14 minutes,0.879,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,3.825,0.374,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG01,20 00 - 24 00,zplrzk03,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.004,0,0,True,,,12/25/21 8:00 PM,12/25/21 9:58 PM,1 hour 58 minutes,0.554,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,3.841,0.508,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza2m,Linux VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.007,0,0,True,,,12/25/21 10:01 PM,12/25/21 10:33 PM,32 minutes 19 seconds,3.67,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,6.949,0.462,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza2n,Linux VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:01 PM,12/25/21 10:19 PM,18 minutes 25 seconds,1.97,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,2.126,0.273,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza2t,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:01 PM,12/25/21 10:58 PM,57 minutes 20 seconds,0.706,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.373,0.413,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza2w,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:01 PM,12/25/21 10:58 PM,57 minutes 29 seconds,0.616,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.075,0.12,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza2x,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.004,0,0,True,,,12/25/21 10:01 PM,12/25/21 11:30 PM,1 hour 28 minutes,0.88,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,4.567,0.665,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza2z,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:01 PM,12/25/21 10:52 PM,51 minutes 10 seconds,0.77,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.309,1.049,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3e,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.003,0,0,True,,,12/25/21 10:00 PM,12/25/21 10:47 PM,46 minutes 24 seconds,0.983,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.673,0.414,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3f,Windows VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:01 PM,12/25/21 11:21 PM,1 hour 19 minutes,0.543,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.541,0.136,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3g,Windows VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.007,0,0,True,,,12/25/21 10:00 PM,12/26/21 2:44 AM,4 hours 43 minutes,0.43,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,7.148,0.429,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3i,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:01 PM,12/25/21 10:46 PM,45 minutes 0 seconds,0.59,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.556,0.17,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3l,Windows VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.003,0,0,True,,,12/25/21 10:00 PM,12/25/21 10:54 PM,53 minutes 42 seconds,0.826,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.598,0.333,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3n,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 10:01 PM,12/25/21 10:49 PM,48 minutes 25 seconds,0.515,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.46,0.078,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3o,Windows VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.008,0,0,True,,,12/25/21 10:01 PM,12/26/21 12:29 AM,2 hours 27 minutes,0.921,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,7.982,0.43,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3v_old,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 10:33 PM,12/25/21 10:37 PM,3 minutes 50 seconds,0,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,0,0.293,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3w,Windows VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.003,0,0,True,,,12/25/21 10:00 PM,12/25/21 11:57 PM,1 hour 56 minutes,0.49,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,3.354,0.429,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza3z.utcain.com,Linux VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 10:00 PM,12/25/21 10:13 PM,12 minutes 52 seconds,0.758,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Linux VMware Image,0.571,0.091,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza4d,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.003,0,0,True,,,12/25/21 10:00 PM,12/25/21 10:40 PM,39 minutes 37 seconds,1.18,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.738,0.658,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza4e,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.003,0,0,True,,,12/25/21 10:01 PM,12/25/21 10:52 PM,51 minutes 3 seconds,0.96,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.872,0.188,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrza4s,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:00 PM,12/25/21 10:33 PM,32 minutes 51 seconds,0.833,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.602,0.408,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrzd0f,Windows VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.005,0,0,True,,,12/25/21 10:01 PM,12/26/21 12:29 AM,2 hours 28 minutes,0.585,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,5.098,0.261,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrzk1b,Windows VMware Image-/VMware Image Dataset,wplrzw04.wskrz.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:20 PM,12/25/21 11:20 PM,1 hour 18 seconds,0.666,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,2.352,0.071,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrzk1d,Windows VMware Image-/VMware Image Dataset,zplrzb08.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,19,0,True,,,12/25/21 10:13 PM,12/26/21 12:01 AM,1 hour 47 minutes,0.251,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.583,0.064,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrzk1h,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,13,0,True,,,12/25/21 10:01 PM,12/25/21 10:18 PM,17 minutes 4 seconds,1.053,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.053,0.031,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrzk1n,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:18 PM,12/25/21 10:59 PM,41 minutes 3 seconds,0.729,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.753,0.409,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrzp03,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.008,0,0,True,,,12/25/21 10:33 PM,12/26/21 1:26 AM,2 hours 52 minutes,0.794,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,8.025,0.177,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG02,22 00 - 03 00,wplrzp05,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 10:01 PM,12/25/21 11:03 PM,1 hour 2 minutes,0.509,4 weeks 1 day,1/24/22 10:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,1.867,0.181,
wplrzb01r.utcain.com,/WPLRZA4G.utcain.com/VirtualMachines,wplrzb01r.utcain.com,BG03,24 00 - 04 00,wplrza0j_wazny,Windows VMware Image-/VMware Image Dataset,zplrzb09.utcain.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.004,0,0,True,,,12/26/21 12:01 AM,12/26/21 1:08 AM,1 hour 6 minutes,0.982,4 weeks 1 day,1/25/22 12:00 AM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/VMware Image Dataset,Windows VMware Image,3.833,1.046,
